Staffel,Thema,Begegnung,Erstellt am,Letzter post am,Posts,Views,Unterschiedliche Autoren,Likes,Wörter,Wähler gesamt

,Wer hat den Gürtel,Oktober 2019,2019-11-06T10:31:36.554Z,2019-11-30T11:36:58.393Z,85,2138,30,149,3099,114,Warsaw,1,Ghost Recon: Breakpoint,0,John Wick Hex,0,Lonely Mountains: Downhill,3,The Outer Worlds,25,Call of Duty: Modern Warfare,5,Afterparty,2,Concrete Genie,1,Luigi’s Mansion 3,13,Disco Elysium,58,Untitled Goose Game (Titelverteidiger),6
,Wer hat den Gürtel,September 2019,2019-10-02T03:51:06.568Z,2019-11-15T03:05:13.233Z,333,4577,33,568,15362,120,Gears 5,5,GreedFall,5,Blasphemous,3,eFootball PES 2020,5,FIFA 20,1,Borderlands 3,9,Kind Words,1,Football Drama,0,Mutazione,2,Untitled Goose Game,36,The Surge 2,10,Fantasy General 2,11,Code Vein,0,Control (Titelverteidiger),32
,Wer hat den Gürtel,August 2019,2019-09-12T04:14:26.333Z,2019-09-27T13:17:35.810Z,106,2284,21,208,5459,65,Age of Wonders: Planetfall,9,Rebel Galaxy Outlaw,3,Telling Lies,4,Control,31,Ancestors: The Humankind Odyssey,1,Hunt: Showdown,2,The Dark Pictures: Man of Medan,2,Erica,1,Blair Witch,0,Astral Chain,9,Fire Emblem: Three Houses (Titelverteidiger),3
,Wer hat den Gürtel,Juli 2019,2019-08-01T05:55:04.819Z,2019-09-05T08:05:18.720Z,84,2430,19,223,5441,66,Sea of Solitude,10,Field of Glory: Empires,1,Blazing Chrome,4,Dragon Quest Builders 2,11,Etherborn,2,Marvel Ultimate Alliance 3: The Black Order,1,Wolfenstein: Youngblood,4,Wolfenstein: CyberPilot,0,Fire Emblem: Three Houses,18,Anno 1800 (Titelverteidiger),15
,Wer hat den Gürtel,Juni 2019,2019-07-04T06:24:45.260Z,2019-07-11T15:51:33.279Z,46,1465,16,78,2873,70,Anno 1800,16,Warhammer Chaosbane,0,Bloodstained: Ritual of the Night,4,They Are Billions,9,Cadence of Hyrule,9,My Friend Pedro,5,Crash Team Racing Nitro-Fueled,2,Judgement,9,The Sinking City,5,Super Mario Maker 2,11
,Wer hat den Gürtel,März 2019,2019-04-12T05:45:17.142Z,2019-05-02T20:21:11.513Z,20,1355,12,15,809,49,Slay the Spire (Titelverteidiger),19,Devil May Cry 5,2,Trüberbrook,2,Tropico 6,12,Ape Out,14,Sekiro: Shadows Die Twice,14,The Division 2,9,We. The Revolution,12,Yoshi’s Crafted World,8,Baba is you,15,Hypnospace Outlaw,4
,Wer hat den Gürtel,Februar 2019,2019-03-07T21:16:05.932Z,2019-03-23T06:31:52.184Z,16,1106,12,11,942,32,Ace Combat 7: Skies Unknown,1,Resident Evil 2,2,Wargroove,6,Metro Exodus,8,Far Cry: New Dawn,0,Anthem,1,Kingdom Hearts III,1,Slay the Spire,10,Apex Legends,9,Sunless Skies,5,Steins; Gate Elite,1,Astroneer,1
,Superleague/Top5,Das Spielejahr 2009,2021-10-13T18:57:52.055Z,2021-10-22T11:25:03.412Z,22,458,10,69,897,62,"Alt (The Saboteur, Flower, Angry Birds, AaaaaAAaaaAAAaaAAAAaAAAAA!!!, Left 4 Dead 2)",14,"Schiffer (The Path, Plants vs. Zombies, Galaxy on Fire 2, Call of Duty: MW2, Stalker)",18,"Community (Risen, Sims 3, Doodle Jump, King’s Bounty: Armored Princess, Dead Space Extraction)",20,"Daniel (League of Legends, Anno 1404, Flight Control, Resident Evil 5, Silent Hille: Shattered Memories)",10
,Superleague/Top5,Das Spielejahr 2006,2021-08-06T09:36:54.924Z,2021-08-18T15:56:19.745Z,62,1040,21,197,3166,77,"Alt (Schlacht um Mittelerde 2, NBA 2K6, Beer Tycoon, Bully, Wii Mote, Fight Night)",11,"Daniel (Lego Star Wars II, Guitar Hero 2, Gothic 3, Just Cause, Gravity Gun aus Half-Life 2, Trackmania)",47,"Schiffer (DTM Race Driver, LocoRoco, Anno 1701, Oblivion, Attentäter aus Medieval 2, Wii Sports)",19
,Superleague/Top5,Das Spielejahr 2001,2021-07-08T07:29:10.239Z,2021-07-23T18:41:42.040Z,97,1237,26,265,4137,89,"Schiffer (Geneforge, Black & White, Fußballmanager 2002, Desperados, Tony Hawk 3, Dune)",27,"Daniel (Anachronox, MGS 2, Virtua Tennis 2, Painstation, Sonic Adventure 2, Rogue Leader)",10,"Alt (Startopia, Max Payne, Unreal Tournament, Gothic, Phoenix Wright, Medicoper 117)",52
,Superleague/Top5,Das Spielejahr 2011,2021-06-10T06:07:36.974Z,2021-07-04T15:51:06.179Z,85,1321,24,212,4921,88,"Alt (Arkham City, Dragon Age 2, Catherine, Minecraft, Rocksmith, Battlefield 3)",26,"Daniel (Portal 2, Deus Ex, Dark Souls, Binding of Isaac, Duke Nuke, Uncharted 3)",44,"Schiffer (Shogun 2, Skyrim, L.A. Noire, Bastion, Call of Juarez, Dance Central 2)",18
,Superleague/Top5,Das Spielejahr 1998,2021-04-25T07:16:44.856Z,2021-05-04T22:16:28.291Z,171,1922,34,280,10820,86,Daniel,25,Schiffer,34,Alt,27
,Superleague/Top5,"Die besten Remakes, Reboots und Remasters",2021-12-10T09:12:50.165Z,2021-12-15T22:31:05.718Z,32,614,16,55,1328,58,"Doom for Ti 83, Resident Evil 2 (2019), Wolfenstein: The New Order, Skyblivion, Leisure Suit Larry: Reloaded",12,"God of War (2018), Metroid: Samus Returns, Fahrenheit: Indigo Prophecy Remastered, Teenage Mutant Ninja Turtles: Turtles in Time Re-Shelled, Diablo II: Resurrected",12,"Doom (2016), Tomb Raider (2013), Double Dragon II: Wander of the Dragons, Sid Meier’s Pirates!, SpongeBob SquarePants: Battle for Bikini Bottom: Rehydrated",24,"Pac-Man Championship Edition, NieR: Automata, Moorhuhn Remake, Hitman (2016), Trials of Mana (2020)",10
,Superleague/Top5,Pandemiespiele,2022-01-07T08:13:52.794Z,2022-01-17T22:17:03.820Z,22,269,11,69,859,58,"Crusader Kings 2, It Takes Two, Plague Inc, Doom Eternal, World of Warcraft",14,"Journey, The Division 2, Yoshi’s Woolly World, No Man’s Sky, Bio-Hazard Battle",8,"Dorfromantik, Dark Souls 3, State of Decay 2, Pokémon GO, Resident Evil Resistance",12,"Animal Crossing: New Horizon, Red Dead Online, The Last of Us Part II, Everybody’s Gone to the Rapture, Landwirtschafts-Simulator 22",24
