"SDI: Strategic Defense Initiative",1987,"https://www.mobygames.com/game/sdi-strategic-defense-initiative",17,54.00
"Shadowgate",1987,"https://www.mobygames.com/game/shadowgate",78,72.00
"Shinobi",1987,"https://www.mobygames.com/game/shinobi",77,70.00
"Sid Meier's Pirates!",1987,"https://www.mobygames.com/game/sid-meiers-pirates",237,80.00
"Sinbad and the Throne of the Falcon",1987,"https://www.mobygames.com/game/sinbad-and-the-throne-of-the-falcon",21,76.00
"Skate or Die",1987,"https://www.mobygames.com/game/skate-or-die",88,72.00
"Sky Shark",1987,"https://www.mobygames.com/game/sky-shark",14,56.00
"Solitaire Royale",1987,"https://www.mobygames.com/game/solitaire-royale",17,78.00
"Sorcerian",1987,"https://www.mobygames.com/game/sorcerian",49,84.00
"Space Quest II: Chapter II - Vohaul's Revenge",1987,"https://www.mobygames.com/game/space-quest-ii-chapter-ii-vohauls-revenge",106,74.00
"Star Trek: The Rebel Universe",1987,"https://www.mobygames.com/game/star-trek-the-rebel-universe",14,68.00
"Star Wars",1987,"https://www.mobygames.com/game/star-wars__",10,76.00
"Stationfall",1987,"https://www.mobygames.com/game/stationfall",46,78.00
"Street Cat",1987,"https://www.mobygames.com/game/street-cat",12,76.00
"Street Fighter",1987,"https://www.mobygames.com/game/street-fighter",96,56.00
"Street Sports Basketball",1987,"https://www.mobygames.com/game/street-sports-basketball",25,56.00
"Super Dodge Ball",1987,"https://www.mobygames.com/game/super-dodge-ball",17,82.00
"Super Hang-On",1987,"https://www.mobygames.com/game/super-hang-on",69,68.00
"Super Hydlide",1987,"https://www.mobygames.com/game/super-hydlide",10,68.00
"Superman",1988,"https://www.mobygames.com/game/superman_",14,36.00
"Superstar Ice Hockey",1987,"https://www.mobygames.com/game/superstar-ice-hockey",13,80.00
"Tecmo Bowl",1987,"https://www.mobygames.com/game/tecmo-bowl",23,68.00
"Test Drive",1987,"https://www.mobygames.com/game/test-drive",77,72.00
"The Three Stooges",1987,"https://www.mobygames.com/game/three-stooges",36,72.00
"ThunderBlade",1987,"https://www.mobygames.com/game/thunderblade",23,66.00
"Thundercats",1987,"https://www.mobygames.com/game/thundercats",17,66.00
"Tiger Road",1987,"https://www.mobygames.com/game/tiger-road",15,68.00
"Top Gun",1987,"https://www.mobygames.com/game/top-gun_",24,52.00
"Tower Toppler",1987,"https://www.mobygames.com/game/tower-toppler",37,72.00
"Twin Cobra",1987,"https://www.mobygames.com/game/twin-cobra",26,80.00
"Wings of Fury",1987,"https://www.mobygames.com/game/wings-of-fury",54,72.00
"Wizardry: The Return of Werdna - The Fourth Scenario",1987,"https://www.mobygames.com/game/wizardry-the-return-of-werdna-the-fourth-scenario",29,70.00
"Wizards & Warriors",1987,"https://www.mobygames.com/game/wizards-warriors-",23,72.00
"Wizball",1987,"https://www.mobygames.com/game/wizball",68,76.00
"Wonder Boy in Monster Land",1987,"https://www.mobygames.com/game/wonder-boy-in-monster-land",62,78.00
"World Class Leader Board",1987,"https://www.mobygames.com/game/world-class-leader-board",51,72.00
"Xenophobe",1987,"https://www.mobygames.com/game/xenophobe",22,48.00
"Xybots",1987,"https://www.mobygames.com/game/xybots",10,68.00
"Ys: The Vanished Omens",1987,"https://www.mobygames.com/game/ys-the-vanished-omens",32,78.00
"Zelda II: The Adventure of Link",1987,"https://www.mobygames.com/game/zelda-ii-the-adventure-of-link",167,70.00
"Zeliard",1987,"https://www.mobygames.com/game/zeliard",36,80.00
"Zillion",1987,"https://www.mobygames.com/game/zillion",14,78.00
"Zillion 2: Tri Formation",1988,"https://www.mobygames.com/game/zillion-2-tri-formation",10,68.00
"1943 Kai",1988,"https://www.mobygames.com/game/1943-kai",12,74.00
"4x4 Off-Road Racing",1988,"https://www.mobygames.com/game/4x4-off-road-racing",24,52.00
"5th Gear",1988,"https://www.mobygames.com/game/5th-gear",12,40.00
"8 Eyes",1988,"https://www.mobygames.com/game/8-eyes",22,50.00
"The Adventures of Bayou Billy",1988,"https://www.mobygames.com/game/adventures-of-bayou-billy",33,54.00
"The Adventures of Captain Comic",1988,"https://www.mobygames.com/game/adventures-of-captain-comic",46,60.00
"Alien Crush",1988,"https://www.mobygames.com/game/alien-crush",16,68.00
"Altered Beast",1988,"https://www.mobygames.com/game/altered-beast",171,64.00
"Amagon",1989,"https://www.mobygames.com/game/amagon",13,52.00
"Anticipation",1988,"https://www.mobygames.com/game/anticipation",13,64.00
"Atomic Robo-Kid",1988,"https://www.mobygames.com/game/atomic-robo-kid",17,66.00
"Axe of Rage",1988,"https://www.mobygames.com/game/axe-of-rage",31,58.00
"Baal",1988,"https://www.mobygames.com/game/baal",14,74.00
"Bad Dudes",1988,"https://www.mobygames.com/game/bad-dudes",72,66.00
"Balance of Power: The 1990 Edition",1988,"https://www.mobygames.com/game/balance-of-power-the-1990-edition",15,72.00
"The Bard's Tale III: Thief of Fate",1988,"https://www.mobygames.com/game/bards-tale-iii-thief-of-fate",61,70.00
"Batman: The Caped Crusader",1988,"https://www.mobygames.com/game/batman-the-caped-crusader",23,68.00
"Battle Chess",1988,"https://www.mobygames.com/game/battle-chess",122,72.00
"Battlehawks 1942",1988,"https://www.mobygames.com/game/battlehawks-1942",30,72.00
"The Battle of Olympus",1988,"https://www.mobygames.com/game/battle-of-olympus",18,70.00
"BattleTech: The Crescent Hawk's Inception",1988,"https://www.mobygames.com/game/battletech-the-crescent-hawks-inception",33,72.00
"Bionic Commando",1988,"https://www.mobygames.com/game/bionic-commando_",38,74.00
"Black Lamp",1988,"https://www.mobygames.com/game/black-lamp",11,72.00
"Blaster Master",1988,"https://www.mobygames.com/game/blaster-master",38,78.00
"Bubble Bobble",1988,"https://www.mobygames.com/game/bubble-bobble_",20,78.00
"Cabal",1988,"https://www.mobygames.com/game/cabal",55,64.00
"Captain Blood",1988,"https://www.mobygames.com/game/captain-blood",63,72.00
"Carrier Command",1988,"https://www.mobygames.com/game/carrier-command",41,70.00
"Caveman Ugh-Lympics",1988,"https://www.mobygames.com/game/caveman-ugh-lympics",29,62.00
"Chase H.Q.",1988,"https://www.mobygames.com/game/chase-hq",58,68.00
"Chelnov: Atomic Runner",1988,"https://www.mobygames.com/game/chelnov-atomic-runner",12,68.00
"Cloud Master",1988,"https://www.mobygames.com/game/cloud-master",13,68.00
"Contra",1988,"https://www.mobygames.com/game/contra_",96,82.00
"Corruption",1988,"https://www.mobygames.com/game/corruption",33,64.00
"Cybernoid: The Fighting Machine",1988,"https://www.mobygames.com/game/cybernoid-the-fighting-machine",27,64.00
"Dangerous Dave in the Deserted Pirate's Hideout!",1988,"https://www.mobygames.com/game/dangerous-dave-in-the-deserted-pirates-hideout",31,68.00
"Demon's Winter",1988,"https://www.mobygames.com/game/demons-winter",33,62.00
"Demon Sword",1990,"https://www.mobygames.com/game/demon-sword",10,56.00
"Dive Bomber",1988,"https://www.mobygames.com/game/dive-bomber",10,52.00
"Donkey Kong Classics",1988,"https://www.mobygames.com/game/donkey-kong-classics",18,72.00
"Double Dragon II: The Revenge",1988,"https://www.mobygames.com/game/double-dragon-ii-the-revenge",40,54.00
"Dragon Warrior III",1992,"https://www.mobygames.com/game/dragon-warrior-iii",20,64.00
"Dr. Jekyll and Mr. Hyde",1989,"https://www.mobygames.com/game/dr-jekyll-and-mr-hyde",20,22.00
"Eliminator",1988,"https://www.mobygames.com/game/eliminator-",10,52.00
"Emlyn Hughes International Soccer",1988,"https://www.mobygames.com/game/emlyn-hughes-international-soccer",11,64.00
"Exile",1988,"https://www.mobygames.com/game/exile_",16,70.00
"Exile",1988,"https://www.mobygames.com/game/exile",13,72.00
"F-19 Stealth Fighter",1988,"https://www.mobygames.com/game/f-19-stealth-fighter",75,72.00
"F40 Pursuit Simulator",1988,"https://www.mobygames.com/game/f40-pursuit-simulator",21,64.00
"F/A-18 Interceptor",1988,"https://www.mobygames.com/game/fa-18-interceptor",23,80.00
"Ferrari Formula One",1988,"https://www.mobygames.com/game/ferrari-formula-one",11,64.00
"The Fidelity Chessmaster 2100",1988,"https://www.mobygames.com/game/fidelity-chessmaster-2100",11,62.00
"Final Fantasy II",1988,"https://www.mobygames.com/game/final-fantasy-ii",27,60.00
"Fire and Forget",1988,"https://www.mobygames.com/game/fire-and-forget",11,40.00
"Fish",1988,"https://www.mobygames.com/game/fish",19,54.00
"The Flintstones",1988,"https://www.mobygames.com/game/flintstones_",22,62.00
"Forgotten Worlds",1988,"https://www.mobygames.com/game/forgotten-worlds",52,62.00
"Gain Ground",1988,"https://www.mobygames.com/game/gain-ground",15,72.00
"The Games: Summer Edition",1988,"https://www.mobygames.com/game/games-summer-edition",11,70.00
"The Games: Winter Edition",1988,"https://www.mobygames.com/game/games-winter-edition",11,60.00
"Gauntlet",1988,"https://www.mobygames.com/game/gauntlet___",19,70.00
"Ghouls 'N Ghosts",1988,"https://www.mobygames.com/game/ghouls-n-ghosts",113,68.00
"Godzilla: Monster of Monsters",1989,"https://www.mobygames.com/game/godzilla-monster-of-monsters",18,58.00
"Gold Rush!",1988,"https://www.mobygames.com/game/gold-rush",69,68.00
"Golgo 13: Top Secret Episode",1988,"https://www.mobygames.com/game/golgo-13-top-secret-episode",12,58.00
"Grand Prix Circuit",1988,"https://www.mobygames.com/game/grand-prix-circuit",35,70.00
"Grand Prix Master",1988,"https://www.mobygames.com/game/grand-prix-master",13,66.00
"The Guardian Legend",1989,"https://www.mobygames.com/game/guardian-legend",26,78.00
"Haunted Castle",1988,"https://www.mobygames.com/game/haunted-castle",10,56.00
"Hercules: Slayer of the Damned!",1988,"https://www.mobygames.com/game/hercules-slayer-of-the-damned",12,52.00
"Heroes of the Lance",1988,"https://www.mobygames.com/game/heroes-of-the-lance",52,54.00
"Hidden Agenda",1988,"https://www.mobygames.com/game/hidden-agenda",13,74.00
"Hostage: Rescue Mission",1988,"https://www.mobygames.com/game/hostage-rescue-mission",37,72.00
"Hybris",1988,"https://www.mobygames.com/game/hybris",12,82.00
"Ian Fleming's James Bond 007 in Live and Let Die: The Computer Game",1988,"https://www.mobygames.com/game/ian-flemings-james-bond-007-in-live-and-let-die-the-computer-gam",10,48.00
"Ice Hockey",1988,"https://www.mobygames.com/game/ice-hockey",32,68.00
"Impossible Mission II",1988,"https://www.mobygames.com/game/impossible-mission-ii",39,72.00
"Jordan vs Bird: One on One",1988,"https://www.mobygames.com/game/jordan-vs-bird-one-on-one",21,60.00
"Keith Courage in Alpha Zones",1989,"https://www.mobygames.com/game/keith-courage-in-alpha-zones",12,70.00
"Keith Van Eron's Pro Soccer",1988,"https://www.mobygames.com/game/keith-van-erons-pro-soccer",27,70.00
"Kenseiden",1988,"https://www.mobygames.com/game/kenseiden",12,84.00
"Kickle Cubicle",1988,"https://www.mobygames.com/game/kickle-cubicle",10,74.00
"King's Quest IV: The Perils of Rosella",1988,"https://www.mobygames.com/game/kings-quest-iv-the-perils-of-rosella",93,78.00
"Lancelot",1988,"https://www.mobygames.com/game/lancelot",17,78.00
"Laser Squad",1988,"https://www.mobygames.com/game/laser-squad",44,76.00
"Last Ninja 2: Back with a Vengeance",1988,"https://www.mobygames.com/game/last-ninja-2-back-with-a-vengeance",46,74.00
"Leisure Suit Larry Goes Looking for Love (In Several Wrong Places)",1988,"https://www.mobygames.com/game/leisure-suit-larry-goes-looking-for-love-in-several-wrong-places",82,74.00
"Life  Death",1988,"https://www.mobygames.com/game/life-death",16,72.00
"Lombard RAC Rally",1988,"https://www.mobygames.com/game/lombard-rac-rally",12,78.00
"Mad Mix Game",1988,"https://www.mobygames.com/game/mad-mix-game",27,78.00
"Manhunter: New York",1988,"https://www.mobygames.com/game/manhunter-new-york",50,72.00
"Mars Saga",1988,"https://www.mobygames.com/game/mars-saga",15,78.00
"Mega Man 2",1988,"https://www.mobygames.com/game/mega-man-2",145,82.00
"Menace",1988,"https://www.mobygames.com/game/menace",25,78.00
"Might and Magic II: Gates to Another World",1988,"https://www.mobygames.com/game/might-and-magic-ii-gates-to-another-world",65,74.00
"Monster Lair",1988,"https://www.mobygames.com/game/monster-lair",15,76.00
"Navy Moves",1988,"https://www.mobygames.com/game/navy-moves",16,54.00
"Nemesis 3: The Eve of Destruction",1988,"https://www.mobygames.com/game/nemesis-3-the-eve-of-destruction",12,82.00
"Netherworld",1988,"https://www.mobygames.com/game/netherworld",10,56.00
"Neuromancer",1988,"https://www.mobygames.com/game/neuromancer",62,80.00
"The New Zealand Story",1988,"https://www.mobygames.com/game/new-zealand-story",61,68.00
"Night Hunter",1988,"https://www.mobygames.com/game/night-hunter",10,58.00
"Ninja Gaiden",1988,"https://www.mobygames.com/game/ninja-gaiden",85,78.00
"Ninja Spirit",1988,"https://www.mobygames.com/game/ninja-spirit",15,60.00
"Obliterator",1988,"https://www.mobygames.com/game/obliterator",11,58.00
"Phelios",1988,"https://www.mobygames.com/game/phelios",10,76.00
"Police Quest 2: The Vengeance",1988,"https://www.mobygames.com/game/police-quest-2-the-vengeance",75,76.00
"Pool of Radiance",1988,"https://www.mobygames.com/game/pool-of-radiance",100,74.00
"Popcorn",1988,"https://www.mobygames.com/game/popcorn",19,76.00
"Power Drift",1988,"https://www.mobygames.com/game/power-drift",12,72.00
"Power Strike",1988,"https://www.mobygames.com/game/power-strike",28,78.00
"P.O.W.: Prisoners of War",1988,"https://www.mobygames.com/game/pow-prisoners-of-war",16,72.00
"Predator",1988,"https://www.mobygames.com/game/predator_",13,44.00
"Psychic World",1988,"https://www.mobygames.com/game/psychic-world",18,70.00
"Psycho",1988,"https://www.mobygames.com/game/psycho",15,38.00
"Rainbow Islands",1988,"https://www.mobygames.com/game/rainbow-islands_",17,60.00
"Rambo III",1988,"https://www.mobygames.com/game/rambo-iii",44,56.00
"Rambo III",1988,"https://www.mobygames.com/game/rambo-iii__",10,64.00
"R.C. Pro-Am",1988,"https://www.mobygames.com/game/rc-pro-am",44,76.00
"Red Storm Rising",1988,"https://www.mobygames.com/game/red-storm-rising",21,72.00
"Road Raider",1988,"https://www.mobygames.com/game/road-raider",10,58.00
"RoboCop",1988,"https://www.mobygames.com/game/robocop__",57,66.00
"RoboCop",1988,"https://www.mobygames.com/game/robocop",41,68.00
"Rocket Ranger",1988,"https://www.mobygames.com/game/rocket-ranger",52,82.00
"Rock Star Ate My Hamster",1988,"https://www.mobygames.com/game/rock-star-ate-my-hamster",14,62.00
"Scramble Spirits",1988,"https://www.mobygames.com/game/scramble-spirits",10,52.00
"Sentinel Worlds I: Future Magic",1988,"https://www.mobygames.com/game/sentinel-worlds-i-future-magic",20,78.00
"Sherlock: The Riddle of the Crown Jewels",1988,"https://www.mobygames.com/game/sherlock-the-riddle-of-the-crown-jewels",11,72.00
"Shufflepuck Cafe",1988,"https://www.mobygames.com/game/shufflepuck-cafe",31,74.00
"Silkworm",1988,"https://www.mobygames.com/game/silkworm",37,66.00
"SkyChase",1988,"https://www.mobygames.com/game/skychase",11,62.00
"Snatcher",1988,"https://www.mobygames.com/game/snatcher",90,76.00
"Snoopy's Silly Sports Spectacular",1989,"https://www.mobygames.com/game/snoopys-silly-sports-spectacular",12,58.00
"Space Harrier II",1988,"https://www.mobygames.com/game/space-harrier-ii",41,62.00
"Space Racer",1988,"https://www.mobygames.com/game/space-racer",18,74.00
"Speedball",1988,"https://www.mobygames.com/game/speedball",49,70.00
"SpellCaster",1989,"https://www.mobygames.com/game/spellcaster",13,78.00
"Splatterhouse",1988,"https://www.mobygames.com/game/splatterhouse",23,74.00
"Starglider II",1988,"https://www.mobygames.com/game/starglider-ii",27,70.00
"Stargoose Warrior",1988,"https://www.mobygames.com/game/stargoose-warrior",12,66.00
"Star Wars: Droids",1988,"https://www.mobygames.com/game/star-wars-droids",12,56.00
"Strip Poker II",1988,"https://www.mobygames.com/game/strip-poker-ii",11,66.00
"Strip Poker II Plus",1988,"https://www.mobygames.com/game/strip-poker-ii-plus",12,70.00
"Super Contra",1988,"https://www.mobygames.com/game/super-contra",89,78.00
"Super Mario Bros. 2",1988,"https://www.mobygames.com/game/super-mario-bros-2",162,80.00
"Super Mario Bros. 3",1988,"https://www.mobygames.com/game/super-mario-bros-3",340,86.00
"Super Mario Bros. / Duck Hunt",1988,"https://www.mobygames.com/game/super-mario-bros-duck-hunt",34,88.00
"Super Mario Bros. / Duck Hunt / World Class Track Meet",1988,"https://www.mobygames.com/game/super-mario-bros-duck-hunt-world-class-track-meet",10,88.00
"Super Thunder Blade",1988,"https://www.mobygames.com/game/super-thunder-blade",11,52.00
"Target: Renegade",1988,"https://www.mobygames.com/game/target-renegade",24,60.00
"Techno Cop",1988,"https://www.mobygames.com/game/techno-cop",24,62.00
"Teenage Queen",1988,"https://www.mobygames.com/game/teenage-queen",15,46.00
"Tetris",1988,"https://www.mobygames.com/game/tetris_____",20,76.00
"Tetris",1988,"https://www.mobygames.com/game/tetris_sega",10,72.00
"Tetris",1988,"https://www.mobygames.com/game/tetriselorg",25,78.00
"Tetris",1988,"https://www.mobygames.com/game/tetris_atari",17,84.00
"Tetris",1988,"https://www.mobygames.com/game/tetris_c64",15,76.00
"Tetris",1988,"https://www.mobygames.com/game/tetris",72,76.00
"Thunder Force II",1988,"https://www.mobygames.com/game/thunder-force-ii",14,76.00
"Times of Lore",1988,"https://www.mobygames.com/game/times-of-lore",24,78.00
"Toobin'",1988,"https://www.mobygames.com/game/toobin",40,80.00
"Total Eclipse",1988,"https://www.mobygames.com/game/total-eclipse",20,74.00
"Town & Country Surf Designs: Wood & Water Rage",1988,"https://www.mobygames.com/game/town-country-surf-designs-wood-water-rage",15,60.00
"Track & Field II",1989,"https://www.mobygames.com/game/track-field-ii",13,70.00
"The Train: Escape to Normandy",1988,"https://www.mobygames.com/game/train-escape-to-normandy",13,80.00
"Treasure Island Dizzy",1988,"https://www.mobygames.com/game/treasure-island-dizzy",45,74.00
"Truxton",1988,"https://www.mobygames.com/game/truxton",19,76.00
"Ultima V: Warriors of Destiny",1988,"https://www.mobygames.com/game/ultima-v-warriors-of-destiny",126,82.00
"U.S. Championship V'Ball",1988,"https://www.mobygames.com/game/us-championship-vball",18,82.00
"Vigilante",1988,"https://www.mobygames.com/game/vigilante",26,66.00
"Vixen",1988,"https://www.mobygames.com/game/vixen",28,58.00
"Vulcan Venture",1988,"https://www.mobygames.com/game/vulcan-venture",23,76.00
"Wasteland",1988,"https://www.mobygames.com/game/wasteland",193,76.00
"Wayne Gretzky Hockey",1988,"https://www.mobygames.com/game/wayne-gretzky-hockey",13,66.00
"Weird Dreams",1988,"https://www.mobygames.com/game/weird-dreams",34,70.00
"Where in Europe is Carmen Sandiego?",1988,"https://www.mobygames.com/game/where-in-europe-is-carmen-sandiego",12,56.00
"Where in the World is Carmen Sandiego? (Enhanced)",1988,"https://www.mobygames.com/game/where-in-the-world-is-carmen-sandiego-enhanced",20,74.00
"Who Framed Roger Rabbit",1988,"https://www.mobygames.com/game/who-framed-roger-rabbit",27,56.00
"Will Harvey's Zany Golf",1988,"https://www.mobygames.com/game/will-harveys-zany-golf",38,62.00
"Willow",1988,"https://www.mobygames.com/game/willow",22,62.00
"Winter Challenge: World Class Competition",1988,"https://www.mobygames.com/game/winter-challenge-world-class-competition",11,80.00
"Wizardry V: Heart of the Maelstrom",1988,"https://www.mobygames.com/game/wizardry-v-heart-of-the-maelstrom",17,82.00
"Xenon",1988,"https://www.mobygames.com/game/xenon",64,70.00
"Zak McKracken and the Alien Mindbenders",1988,"https://www.mobygames.com/game/zak-mckracken-and-the-alien-mindbenders",179,76.00
"Zoom!",1988,"https://www.mobygames.com/game/zoom",17,62.00
"007: Licence to Kill",1989,"https://www.mobygames.com/game/007-licence-to-kill",51,66.00
"3D-Pinball",1989,"https://www.mobygames.com/game/3d-pinball",15,58.00
"688 Attack Sub",1989,"https://www.mobygames.com/game/688-attack-sub",36,62.00
"A-10 Tank Killer",1989,"https://www.mobygames.com/game/a-10-tank-killer",26,74.00
"Abadox: The Deadly Inner War",1990,"https://www.mobygames.com/game/abadox-the-deadly-inner-war",23,64.00
"Abrams Battle Tank",1989,"https://www.mobygames.com/game/abrams-battle-tank",18,54.00
"Adventures of Lolo",1989,"https://www.mobygames.com/game/adventures-of-lolo",31,74.00
"After the War",1989,"https://www.mobygames.com/game/after-the-war",29,60.00
"Airwolf",1989,"https://www.mobygames.com/game/airwolf",11,48.00
"Alex Kidd in the Enchanted Castle",1989,"https://www.mobygames.com/game/alex-kidd-in-the-enchanted-castle",40,58.00
"ALF",1989,"https://www.mobygames.com/game/alf",11,48.00
"Alleyway",1989,"https://www.mobygames.com/game/alleyway",32,66.00
"The Amazing Spider-Man and Captain America in Dr. Doom's Revenge!",1989,"https://www.mobygames.com/game/amazing-spider-man-and-captain-america-in-dr-dooms-revenge",30,64.00
"A.M.C.: Astro Marine Corps",1989,"https://www.mobygames.com/game/amc-astro-marine-corps",21,64.00
"A Nightmare on Elm Street",1989,"https://www.mobygames.com/game/a-nightmare-on-elm-street",17,68.00
"...A Personal Nightmare",1989,"https://www.mobygames.com/game/a-personal-nightmare",11,70.00
"Archipelagos",1989,"https://www.mobygames.com/game/archipelagos",17,68.00
"Arch Rivals",1989,"https://www.mobygames.com/game/arch-rivals",22,60.00
"Arthur: The Quest for Excalibur",1989,"https://www.mobygames.com/game/arthur-the-quest-for-excalibur",15,72.00
"Astyanax",1990,"https://www.mobygames.com/game/astyanax",16,70.00
"Back to the Future",1989,"https://www.mobygames.com/game/back-to-the-future",28,36.00
"Bandit Kings of Ancient China",1989,"https://www.mobygames.com/game/bandit-kings-of-ancient-china",26,70.00
"The Bard's Tale Trilogy",1989,"https://www.mobygames.com/game/bards-tale-trilogy",13,80.00
"Baseball Stars",1989,"https://www.mobygames.com/game/baseball-stars",19,76.00
"B.A.T.",1989,"https://www.mobygames.com/game/bat",21,76.00
"Batman",1989,"https://www.mobygames.com/game/batman__",36,72.00
"Batman: The Video Game",1990,"https://www.mobygames.com/game/batman-the-video-game_",59,80.00
"Battle Squadron",1989,"https://www.mobygames.com/game/battle-squadron",26,74.00
"Beach Volley",1989,"https://www.mobygames.com/game/beach-volley",13,70.00
"Black Gold",1989,"https://www.mobygames.com/game/black-gold",23,76.00
"Blazing Lazers",1989,"https://www.mobygames.com/game/blazing-lazers",14,78.00
"Blockout",1989,"https://www.mobygames.com/game/blockout",47,66.00
"Blood Money",1989,"https://www.mobygames.com/game/blood-money",45,76.00
"Bloodwych",1989,"https://www.mobygames.com/game/bloodwych",21,58.00
"Bonk's Adventure",1989,"https://www.mobygames.com/game/bonks-adventure",52,78.00
"Budokan: The Martial Spirit",1989,"https://www.mobygames.com/game/budokan-the-martial-spirit",71,66.00
"The Bugs Bunny Crazy Castle",1989,"https://www.mobygames.com/game/bugs-bunny-crazy-castle_",19,64.00
"The Bugs Bunny Crazy Castle",1990,"https://www.mobygames.com/game/bugs-bunny-crazy-castle",13,68.00
"Buster Bros.",1989,"https://www.mobygames.com/game/buster-bros",42,74.00
"Cadash",1989,"https://www.mobygames.com/game/cadash",21,72.00
"Captain Skyhawk",1989,"https://www.mobygames.com/game/captain-skyhawk",14,62.00
"Castlevania III: Dracula's Curse",1989,"https://www.mobygames.com/game/castlevania-iii-draculas-curse-",75,80.00
"Castlevania: The Adventure",1989,"https://www.mobygames.com/game/castlevania-the-adventure",36,70.00
"CD-Man Version 2.0",1989,"https://www.mobygames.com/game/cd-man-version-20",17,66.00
"Chamber of the Sci-Mutant Priestess",1989,"https://www.mobygames.com/game/chamber-of-the-sci-mutant-priestess",30,70.00
"Chip's Challenge",1989,"https://www.mobygames.com/game/chips-challenge",59,64.00
"Chuck Yeager's Advanced Flight Trainer 2.0",1989,"https://www.mobygames.com/game/chuck-yeagers-advanced-flight-trainer-20",11,84.00
"Cobra Triangle",1989,"https://www.mobygames.com/game/cobra-triangle",17,64.00
"Code-Name: Iceman",1989,"https://www.mobygames.com/game/code-name-iceman",44,68.00
"The Colonel's Bequest",1989,"https://www.mobygames.com/game/colonels-bequest",73,74.00
"Continental Circus",1989,"https://www.mobygames.com/game/continental-circus",10,60.00
"Crack Down",1989,"https://www.mobygames.com/game/crack-down",26,62.00
"Curse of the Azure Bonds",1989,"https://www.mobygames.com/game/curse-of-the-azure-bonds",50,74.00
"The Cycles: International Grand Prix Racing",1989,"https://www.mobygames.com/game/cycles-international-grand-prix-racing",19,62.00
"The Dark Heart of Uukrul",1989,"https://www.mobygames.com/game/dark-heart-of-uukrul",21,76.00
"David Wolf: Secret Agent",1989,"https://www.mobygames.com/game/david-wolf-secret-agent",11,72.00
"Deathtrack",1989,"https://www.mobygames.com/game/deathtrack",45,74.00
"Destiny of an Emperor",1990,"https://www.mobygames.com/game/destiny-of-an-emperor",11,66.00
"Disney's DuckTales",1989,"https://www.mobygames.com/game/disneys-ducktales",98,78.00
"Dogs of War",1989,"https://www.mobygames.com/game/dogs-of-war_",16,74.00
"Double Dragon II: The Revenge",1989,"https://www.mobygames.com/game/double-dragon-ii-the-revenge_",45,78.00
"Dragon's Lair",1989,"https://www.mobygames.com/game/dragons-lair__",19,60.00
"Dragons of Flame",1989,"https://www.mobygames.com/game/dragons-of-flame",14,68.00
"Dragon Wars",1989,"https://www.mobygames.com/game/dragon-wars",46,74.00
"Drakkhen",1989,"https://www.mobygames.com/game/drakkhen",26,64.00
"The Duel: Test Drive II",1989,"https://www.mobygames.com/game/duel-test-drive-ii",85,64.00
"Dungeon Master: Chaos Strikes Back - Expansion Set #1",1989,"https://www.mobygames.com/game/dungeon-master-chaos-strikes-back-expansion-set-1",11,80.00
"Dynamite Düx",1989,"https://www.mobygames.com/game/dynamite-dx",13,54.00
"Earth Bound",1989,"https://www.mobygames.com/game/earth-bound",15,76.00
"Emmanuelle: A Game of Eroticism",1989,"https://www.mobygames.com/game/emmanuelle-a-game-of-eroticism",40,40.00
"Escape from the Planet of the Robot Monsters",1989,"https://www.mobygames.com/game/escape-from-the-planet-of-the-robot-monsters",10,56.00
"ESWAT: Cyber Police",1989,"https://www.mobygames.com/game/eswat-cyber-police",20,60.00
"F-15 Strike Eagle II",1989,"https://www.mobygames.com/game/f-15-strike-eagle-ii",26,68.00
"F-16 Combat Pilot",1989,"https://www.mobygames.com/game/f-16-combat-pilot",22,74.00
"F29 Retaliator",1989,"https://www.mobygames.com/game/f29-retaliator",28,78.00
"Fantasy World Dizzy",1989,"https://www.mobygames.com/game/fantasy-world-dizzy",13,70.00
"Fast Food",1989,"https://www.mobygames.com/game/fast-food",23,72.00
"Fester's Quest",1989,"https://www.mobygames.com/game/festers-quest",36,66.00
"The Final Fantasy Legend",1989,"https://www.mobygames.com/game/final-fantasy-legend",20,68.00
"Final Fight",1989,"https://www.mobygames.com/game/final-fight",127,76.00
"Fire Hawk: Thexder - The Second Contact",1989,"https://www.mobygames.com/game/fire-hawk-thexder-the-second-contact",16,76.00
"Friday the 13th",1989,"https://www.mobygames.com/game/friday-the-13th",32,52.00
"Future Wars: Adventures in Time",1989,"https://www.mobygames.com/game/future-wars-adventures-in-time",66,68.00
"Ghostbusters II",1989,"https://www.mobygames.com/game/ghostbusters-ii___",11,52.00
"Ghostbusters II",1989,"https://www.mobygames.com/game/ghostbusters-ii",24,60.00
"Golden Axe",1989,"https://www.mobygames.com/game/golden-axe",267,72.00
"Gradius III",1989,"https://www.mobygames.com/game/gradius-iii",26,72.00
"Hard Drivin'",1989,"https://www.mobygames.com/game/hard-drivin",60,52.00
"Hellfire",1989,"https://www.mobygames.com/game/hellfire-",16,76.00
"Helter Skelter",1989,"https://www.mobygames.com/game/helter-skelter",11,52.00
"Hero's Quest: So You Want to Be a Hero",1989,"https://www.mobygames.com/game/heros-quest-so-you-want-to-be-a-hero",139,80.00
"Herzog Zwei",1989,"https://www.mobygames.com/game/herzog-zwei",24,76.00
