"Return to Oz","https://www.kultboy.com/testbericht-uebersicht/9822/",,,,,25,,,,,,,,,,,25.00,
"Crack It! Towers","https://www.kultboy.com/testbericht-uebersicht/9955/",,,,,30,,,,,,,,,,,30.00,
"Strange New World","https://www.kultboy.com/testbericht-uebersicht/10121/",,,,,25,,,,,,,,,,,25.00,
"Nightwalk","https://www.kultboy.com/testbericht-uebersicht/71/",,,,,16,,,,,,,,,,16,16.00,
"Red Heat","https://www.kultboy.com/testbericht-uebersicht/74/",,,,,16,,,,,,,,,27,30,21.50,
"Spidertronic","https://www.kultboy.com/testbericht-uebersicht/81/",,,,,16,,,,,,,,,,,16.00,
"Manhattan Dealers","https://www.kultboy.com/testbericht-uebersicht/550/",,,,,16,,,,,,,,,59,54,37.50,
"Strip Poker","https://www.kultboy.com/testbericht-uebersicht/1045/",,,,,16,,,,,,,,,,,16.00,
"Cop-Out","https://www.kultboy.com/testbericht-uebersicht/1472/",,,,,20,,,,,,,,,,,20.00,
"Knight Games 2","https://www.kultboy.com/testbericht-uebersicht/1509/",,,,,16,,,,,,,,,45,,30.50,
"Zorro","https://www.kultboy.com/testbericht-uebersicht/1579/",,,,,20,,,,,,,,,,68,20.00,
"Shoot-Out","https://www.kultboy.com/testbericht-uebersicht/1857/",,,,,16,,,,,,,,,,,16.00,
"Hocus Focus","https://www.kultboy.com/testbericht-uebersicht/1918/",,,,,20,,,,,,,,,,,20.00,
"The Prince","https://www.kultboy.com/testbericht-uebersicht/2030/",,,,,16,,,,,,,,,,,16.00,
"Firetrack","https://www.kultboy.com/testbericht-uebersicht/2106/",,,,,16,60,,,,,,,,,,38.00,
"Vader","https://www.kultboy.com/testbericht-uebersicht/2216/",,,,,16,,,,,,,,,,,16.00,
"Butcher Hill","https://www.kultboy.com/testbericht-uebersicht/2363/",,,,,16,,,,,,,,,,,16.00,
"Lone Wolf: The Mirror of Death","https://www.kultboy.com/testbericht-uebersicht/2569/",,,,,16,,,,,,29,,,18,,21.00,21.00
"Jeep Command","https://www.kultboy.com/testbericht-uebersicht/2607/",,,,,20,,,,,,,,,,,20.00,
"Survivors","https://www.kultboy.com/testbericht-uebersicht/2867/",,,,,16,,,,,,,,,,,16.00,
"Garfield: Winter's Tail","https://www.kultboy.com/testbericht-uebersicht/3047/",,,,,8,,,,,,,,,,,8.00,
"Soccer Mania (Game Boy)","https://www.kultboy.com/testbericht-uebersicht/3311/",,,,,16,,,,,,,,,24,,20.00,
"Knight Rider (NES)","https://www.kultboy.com/testbericht-uebersicht/3637/",,,,,16,,,,,,,,,,,16.00,
"Taekwondo","https://www.kultboy.com/testbericht-uebersicht/3812/",,,,,16,,,,,,,,,35,,25.50,
"Escape From Tharkan","https://www.kultboy.com/testbericht-uebersicht/4063/",,,,,16,,,,,,,,,,,16.00,
"Dark Sat","https://www.kultboy.com/testbericht-uebersicht/4237/",,,,,16,,,,,,,,,22,,19.00,
"War Cars Construction Set","https://www.kultboy.com/testbericht-uebersicht/4462/",,,,,16,,,,,,,,,,,16.00,
"Knight Rider","https://www.kultboy.com/testbericht-uebersicht/2278/",,,,,20,18,,,,,,,,,32,19.00,
"Botics","https://www.kultboy.com/testbericht-uebersicht/5569/",,,,,16,,,,,,,,,31,,23.50,
"Man Enough","https://www.kultboy.com/testbericht-uebersicht/6160/",,,,,16,,,,,,,34,,,,25.00,
"Rastan Saga II","https://www.kultboy.com/testbericht-uebersicht/6388/",,,,,16,,,,,,,,,41,,28.50,
"Steigar","https://www.kultboy.com/testbericht-uebersicht/6431/",,,,,16,,,,,,,,,,,16.00,
"Star Voyager","https://www.kultboy.com/testbericht-uebersicht/6223/",,,,,16,,,,,,,,,,,16.00,
"Street Cred Football","https://www.kultboy.com/testbericht-uebersicht/1600/",,,,,16,,,,,,,,,13,,14.50,
"Veigues: Tactical Gladiator","https://www.kultboy.com/testbericht-uebersicht/6598/",,,,,16,,,,,,,,,43,,29.50,
"Howard The Duck: Adventure on Volcano Island","https://www.kultboy.com/testbericht-uebersicht/7312/",,,,,16,,,,,,,,,,,16.00,
"Netrun 2000","https://www.kultboy.com/testbericht-uebersicht/7313/",,,,,16,,,,,,,,,,,16.00,
"Apache Strike","https://www.kultboy.com/testbericht-uebersicht/7325/",,,,,16,,,,,,,,,,,16.00,
"The Curse of Sherwood","https://www.kultboy.com/testbericht-uebersicht/7373/",,,,,16,,,,,,,,,,,16.00,
"City Hunter","https://www.kultboy.com/testbericht-uebersicht/7182/",,,,,16,,,,,,,,,53,,34.50,
"Romulus","https://www.kultboy.com/testbericht-uebersicht/7426/",,,,,16,,,,,,,,,,,16.00,
"Alf","https://www.kultboy.com/testbericht-uebersicht/2413/",,,,,16,,,,,,,,,24,23,20.00,
"Shao-Lin's Road","https://www.kultboy.com/testbericht-uebersicht/7781/",,,,,16,,,,,,,,,,,16.00,
"Mike's Slot Machine","https://www.kultboy.com/testbericht-uebersicht/7797/",,,,,20,,,,,,,,,,,20.00,
"F-1 Dream","https://www.kultboy.com/testbericht-uebersicht/7146/",,,,,16,,,,,,,,,,,16.00,
"Schatzjäger","https://www.kultboy.com/testbericht-uebersicht/7972/",,,,,16,,,,,,,,,,,16.00,
"Tai-Pan","https://www.kultboy.com/testbericht-uebersicht/1505/",,,,,16,35,,,,,,,,,,25.50,
"Land of Neverwhere","https://www.kultboy.com/testbericht-uebersicht/8025/",,,,,16,,,,,,,,,,,16.00,
"On Cue","https://www.kultboy.com/testbericht-uebersicht/8027/",,,,,16,,,,,,,,,,,16.00,
"Nuclear Heist","https://www.kultboy.com/testbericht-uebersicht/8186/",,,,,20,,,,,,,,,,,20.00,
"Gwendoline","https://www.kultboy.com/testbericht-uebersicht/8697/",,,,,20,,,,,,,,,,,20.00,
"Forbidden Planet","https://www.kultboy.com/testbericht-uebersicht/8699/",,,,,20,,,,,,,,,,,20.00,
"Space Pilot II","https://www.kultboy.com/testbericht-uebersicht/8774/",,,,,16,,,,,,,,,,,16.00,
"ACE 2088","https://www.kultboy.com/testbericht-uebersicht/9224/",,,,,16,,,,,,,,,,,16.00,
"Sex Vixens From Space","https://www.kultboy.com/testbericht-uebersicht/9237/",,,,,16,,,,,,,,,,,16.00,
"QL Super Backgammon","https://www.kultboy.com/testbericht-uebersicht/9251/",,,,,20,,,,,,,,,,,20.00,
"Alien Strike","https://www.kultboy.com/testbericht-uebersicht/9349/",,,,,16,,,,,,,,,,,16.00,
"Suicide Voyage","https://www.kultboy.com/testbericht-uebersicht/9360/",,,,,16,,,,,,,,,,,16.00,
"Zarjaz","https://www.kultboy.com/testbericht-uebersicht/9362/",,,,,16,,,,,,,,,,,16.00,
"Helidrop","https://www.kultboy.com/testbericht-uebersicht/9392/",,,,,16,,,,,,,,,,,16.00,
"ATAX","https://www.kultboy.com/testbericht-uebersicht/9396/",,,,,16,,,,,,,,,,,16.00,
"Def Con 5","https://www.kultboy.com/testbericht-uebersicht/9399/",,,,,16,,,,,,,,,,,16.00,
"Albedo","https://www.kultboy.com/testbericht-uebersicht/9402/",,,,,16,,,,,,,,,,,16.00,
"Australo Piticus Mechanicus","https://www.kultboy.com/testbericht-uebersicht/4759/",,,,,16,,,,,,,,,,,16.00,
"Raid 2000","https://www.kultboy.com/testbericht-uebersicht/9544/",,,,,20,,,,,,,,,,,20.00,
"Moonlight Madness","https://www.kultboy.com/testbericht-uebersicht/9547/",,,,,20,,,,,,,,,,,20.00,
"Highland Games","https://www.kultboy.com/testbericht-uebersicht/9662/",,,,,16,,,,,,,,,,,16.00,
"Centerfold Squares","https://www.kultboy.com/testbericht-uebersicht/1740/",,,,,16,,,,,,,,,6,,11.00,
"Tiebreaker","https://www.kultboy.com/testbericht-uebersicht/9803/",,,,,16,,,,,,,,,,,16.00,
"Guerrilla War","https://www.kultboy.com/testbericht-uebersicht/4875/",,,,,16,,,,,,,,,17,,16.50,
"Master Blaster","https://www.kultboy.com/testbericht-uebersicht/5158/",,,,,16,,,,,,,,,,,16.00,
"Galivan","https://www.kultboy.com/testbericht-uebersicht/2881/",,,,,20,35,,,,,,,,,,27.50,
"Chinese Karate","https://www.kultboy.com/testbericht-uebersicht/46/",,,,,8,,,,,,,,,,,8.00,
"Mission Genocide","https://www.kultboy.com/testbericht-uebersicht/66/",,,,,8,,,,,,,,,,,8.00,
"Navy Seal","https://www.kultboy.com/testbericht-uebersicht/70/",,,,,8,,,,,,,,,,,8.00,
"Elektra Glide","https://www.kultboy.com/testbericht-uebersicht/277/",,,,,10,,,,,,,,,,,10.00,
"GI Hero","https://www.kultboy.com/testbericht-uebersicht/946/",,,,,8,,,,,,,,,,,8.00,
"Veteran","https://www.kultboy.com/testbericht-uebersicht/1139/",,,,,8,,,,,,,,,,,8.00,
"Bill & Ted's Excellent Adventure","https://www.kultboy.com/testbericht-uebersicht/98/",,,,,8,,,,,,,,57,22,,29.00,29.00
"S.T.A.G.","https://www.kultboy.com/testbericht-uebersicht/1328/",,,,,8,,,,,,,,,,,8.00,
"Dylan Dog: The Murderers","https://www.kultboy.com/testbericht-uebersicht/1485/",,,,,8,,,,,,,,,25,,16.50,
"Voidrunner","https://www.kultboy.com/testbericht-uebersicht/2013/",,,,,8,,,,,,,,,,,8.00,
"Zap-Em","https://www.kultboy.com/testbericht-uebersicht/2032/",,,,,10,,,,,,,,,,,10.00,
"Boinggg","https://www.kultboy.com/testbericht-uebersicht/2107/",,,,,8,,,,,,,,,,,8.00,
"Starball","https://www.kultboy.com/testbericht-uebersicht/2707/",,,,,8,,,,,,,,,24,,16.00,
"Canonrider","https://www.kultboy.com/testbericht-uebersicht/3147/",,,,,8,,,,,,,,,,,8.00,
"Shuffle Pix","https://www.kultboy.com/testbericht-uebersicht/3961/",,,,,8,,,,,,,,,38,,23.00,
"Silent Assault","https://www.kultboy.com/testbericht-uebersicht/4389/",,,,,8,,,,,,,,,,,8.00,
"Graffiti Man","https://www.kultboy.com/testbericht-uebersicht/4494/",,,,,8,,,,,,,,,24,,16.00,
"Dead Angle","https://www.kultboy.com/testbericht-uebersicht/4721/",,,,,8,,,,,,,,,37,,22.50,
"Tatsunoko Fighter","https://www.kultboy.com/testbericht-uebersicht/4722/",,,,,8,,,,,,,,,,,8.00,
"European Super Soccer","https://www.kultboy.com/testbericht-uebersicht/5883/",,,,,8,,,,,,,,,,,8.00,
"Fighting Soccer","https://www.kultboy.com/testbericht-uebersicht/6093/",,,,,8,,,,,,,,,41,,24.50,
"Security Alert","https://www.kultboy.com/testbericht-uebersicht/6815/",,,,,8,,,,,,,,,,,8.00,
"Rom Rom Stadium","https://www.kultboy.com/testbericht-uebersicht/6870/",,,,,8,,,,,,,,,,,8.00,
"Stinger","https://www.kultboy.com/testbericht-uebersicht/7327/",,,,,8,,,,,,,,,,,8.00,
"PC-Skat","https://www.kultboy.com/testbericht-uebersicht/6987/",,,,,8,,,,,,,,,,,8.00,
"Iron Trackers","https://www.kultboy.com/testbericht-uebersicht/7613/",,,,,8,,,,,,,,,24,,16.00,
"Digital Champ","https://www.kultboy.com/testbericht-uebersicht/7617/",,,,,8,,,,,,,,,,,8.00,
"Jump! Machine","https://www.kultboy.com/testbericht-uebersicht/7812/",,,,,0,,,,,,,,,,,0.00,
"Mean 18 Ultimate Golf","https://www.kultboy.com/testbericht-uebersicht/7859/",,,,,8,,,,,,,,,,,8.00,
"Indy 500","https://www.kultboy.com/testbericht-uebersicht/7148/",,,,,8,,,,,,,,,,,8.00,
"Redhawk","https://www.kultboy.com/testbericht-uebersicht/7494/",,,,,10,,,,,,,,,,,10.00,
"Captain Kelly","https://www.kultboy.com/testbericht-uebersicht/7963/",,,,,10,,,,,,,,,,,10.00,
"Frenesis","https://www.kultboy.com/testbericht-uebersicht/9050/",,,,,8,,,,,,,,,,,8.00,
"Mission Andromeda","https://www.kultboy.com/testbericht-uebersicht/9223/",,,,,8,,,,,,,,,,,8.00,
"Tron 5000","https://www.kultboy.com/testbericht-uebersicht/9313/",,,,,8,,,,,,,,,,,8.00,
"Hellfire Attack","https://www.kultboy.com/testbericht-uebersicht/4872/",,,,,8,,,,,,,,,24,,16.00,
"Enclave","https://www.kultboy.com/testbericht-uebersicht/9463/",,,,,8,,,,,,,,,,,8.00,
"Terminator 2: Judgment Day - Chess Wars","https://www.kultboy.com/testbericht-uebersicht/2279/",,,,,8,,,,,,31,10,,19,,17.00,17.00
"T.K.O.","https://www.kultboy.com/testbericht-uebersicht/4280/",,,,,8,,,,,,,,,63,,35.50,
"Sun Street","https://www.kultboy.com/testbericht-uebersicht/9550/",,,,,10,,,,,,,,,,,10.00,
"Emperor of the Mines","https://www.kultboy.com/testbericht-uebersicht/9773/",,,,,8,,,,,,,,,,,8.00,
"Explorer","https://www.kultboy.com/testbericht-uebersicht/9840/",,,,,8,,,,,,,,,,,8.00,
"Stock Market: The Game","https://www.kultboy.com/testbericht-uebersicht/10033/",,,,,8,,,,,,,,,,,8.00,
"Power Eleven","https://www.kultboy.com/testbericht-uebersicht/6087/",,,,,8,,,,,,,,,,,8.00,
"Highlander","https://www.kultboy.com/testbericht-uebersicht/1295/",,,,,0,25,,,,,,,,,19,12.50,
"Soldier One","https://www.kultboy.com/testbericht-uebersicht/1348/",,,,,0,,,,,,,,,,,0.00,
"Bounty Bob Strikes Back!","https://www.kultboy.com/testbericht-uebersicht/797/",,,,,0,,,,,,,,,,68,0.00,
"Not a Penny more, not a Penny less","https://www.kultboy.com/testbericht-uebersicht/1527/",,,,,0,,,,,,,,,,,0.00,
"Jail Break (C16)","https://www.kultboy.com/testbericht-uebersicht/1531/",,,,,0,,,,,,,,,,,0.00,
"Master Ninja: Shadow Warrior of Death","https://www.kultboy.com/testbericht-uebersicht/1681/",,,,,0,,,,,,,,,,,0.00,
"Striker (1991)","https://www.kultboy.com/testbericht-uebersicht/1712/",,,,,0,,,,,,,,,,,0.00,
"Dr. Zock","https://www.kultboy.com/testbericht-uebersicht/1770/",,,,,0,,,,,,,,,,,0.00,
"Teenage Queen","https://www.kultboy.com/testbericht-uebersicht/1786/",,,,,0,,,,,,,,,55,,27.50,
"Escape from Doomworld","https://www.kultboy.com/testbericht-uebersicht/1926/",,,,,0,,,,,,,,,,,0.00,
"Tom & Jerry 2","https://www.kultboy.com/testbericht-uebersicht/1599/",,,,,0,,,,,,,,,15,,7.50,
"The Great Escape","https://www.kultboy.com/testbericht-uebersicht/2104/",,,,,0,45,,,,,,,,,,22.50,
"Night Raider","https://www.kultboy.com/testbericht-uebersicht/2365/",,,,,0,,,,,,,,,,,0.00,
"Into Oblivion","https://www.kultboy.com/testbericht-uebersicht/2403/",,,,,0,,,,,,,,,,,0.00,
"Luxor","https://www.kultboy.com/testbericht-uebersicht/2803/",,,,,0,,,,,,,,,,,0.00,
"Renaissance","https://www.kultboy.com/testbericht-uebersicht/3063/",,,,,0,,,,,,,,,21,,10.50,
"Street Cred Boxing","https://www.kultboy.com/testbericht-uebersicht/3220/",,,,,0,,,,,,,,,,,0.00,
"XDR: X-Dazedly-Ray","https://www.kultboy.com/testbericht-uebersicht/3943/",,,,,0,,,,,,,,,,,0.00,
"Alpine Games","https://www.kultboy.com/testbericht-uebersicht/4341/",,,,,0,,,,,,,,,,,0.00,
"ST' Olympiad","https://www.kultboy.com/testbericht-uebersicht/83/",,,,,0,,,,,,,,,,,0.00,
"Shutdown","https://www.kultboy.com/testbericht-uebersicht/4342/",,,,,0,,,,,,,,,,,0.00,
"Kwasimodo","https://www.kultboy.com/testbericht-uebersicht/2329/",,,,,0,,,,,,,,,5,,2.50,
"Herewith The Clues","https://www.kultboy.com/testbericht-uebersicht/4638/",,,,,0,,,,,,,,,,,0.00,
"Cessna over Moscow","https://www.kultboy.com/testbericht-uebersicht/6297/",,,,,0,,,,,,,,,,,0.00,
"Rocky","https://www.kultboy.com/testbericht-uebersicht/2336/",,,,,0,,,,,,,,,5,20,2.50,
"Kwah!","https://www.kultboy.com/testbericht-uebersicht/9815/",,,,,0,,,,,,,,,,,0.00,
"Solo Flight 2","https://www.kultboy.com/testbericht-uebersicht/3453/",,,,,,64,,,,,,,,,,64.00,
"I, Ball","https://www.kultboy.com/testbericht-uebersicht/3678/",,,,,,63,,,,,,,,25,,44.00,
"Uchi Mata","https://www.kultboy.com/testbericht-uebersicht/3543/",,,,,,62,,,,,,,,,,62.00,
"Kobayashi Naru","https://www.kultboy.com/testbericht-uebersicht/3680/",,,,,,60,,,,,,,,,,60.00,
"ST-Wars","https://www.kultboy.com/testbericht-uebersicht/3693/",,,,,,60,,,,,,,,,,60.00,
"Thunderbolt","https://www.kultboy.com/testbericht-uebersicht/3694/",,,,,,58,,,,,,,,,,58.00,
"Nintendo Soccer","https://www.kultboy.com/testbericht-uebersicht/3683/",,,,,,58,,,,,,,,,,58.00,
"Sinbad and the Throne of the Falcon","https://www.kultboy.com/testbericht-uebersicht/646/",,,,,,57,,,,,,,,56,,56.50,
"Power Down","https://www.kultboy.com/testbericht-uebersicht/3685/",,,,,,57,,,,,,,,,,57.00,
"The Boggit","https://www.kultboy.com/testbericht-uebersicht/1294/",,,,,,56,,,,,,,,,,56.00,
"Treasure Island","https://www.kultboy.com/testbericht-uebersicht/3695/",,,,,,56,,,,,,,,,,56.00,
"Soccer","https://www.kultboy.com/testbericht-uebersicht/3539/",,,,,,54,,,,,,,,,,54.00,
"Donkey Kong Jr.","https://www.kultboy.com/testbericht-uebersicht/1069/",,,,,,52,,,,,,,,,73,52.00,
"Hades Nebula","https://www.kultboy.com/testbericht-uebersicht/3675/",,,,,,52,,,,,,,,,,52.00,
"V: The Computer Game","https://www.kultboy.com/testbericht-uebersicht/1249/",,,,,,49,,,,,,,,,,49.00,
"Skate Rock","https://www.kultboy.com/testbericht-uebersicht/3691/",,,,,,47,,,,,,,,,,47.00,
"Mermaid Madness","https://www.kultboy.com/testbericht-uebersicht/3450/",,,,,,46,,,,,,,,,,46.00,
"Sigma 7","https://www.kultboy.com/testbericht-uebersicht/3537/",,,,,,45,,,,,,,,,,45.00,
"Mind Walker","https://www.kultboy.com/testbericht-uebersicht/3451/",,,,,,42,,,,,,,,,,42.00,
"Harrier Strike Mission","https://www.kultboy.com/testbericht-uebersicht/3676/",,,,,,42,,,,,,,,,,42.00,
"Dante's Inferno","https://www.kultboy.com/testbericht-uebersicht/929/",,,,,,41,,,,,,,,,,41.00,
"Der Fall Sydney","https://www.kultboy.com/testbericht-uebersicht/3673/",,,,,,40,,,,,,,,,,40.00,
"Konami's Golf","https://www.kultboy.com/testbericht-uebersicht/3525/",,,,,,39,,,,,,,,,,39.00,
"Los Angeles SWAT","https://www.kultboy.com/testbericht-uebersicht/3526/",,,,,,39,,,,,,,,,47,39.00,
"Challenge of the Gobots","https://www.kultboy.com/testbericht-uebersicht/3671/",,,,,,39,,,,,,,,,,39.00,
"Samurai Trilogy","https://www.kultboy.com/testbericht-uebersicht/3688/",,,,,,39,,,,,,,,,,39.00,
"Tarzan","https://www.kultboy.com/testbericht-uebersicht/3540/",,,,,,38,,,,,,,,,,38.00,
"Prohibition","https://www.kultboy.com/testbericht-uebersicht/1822/",,,,,,36,,,,,,,,,,36.00,
"Laurel & Hardy","https://www.kultboy.com/testbericht-uebersicht/3681/",,,,,,36,,,,,,,,,,36.00,
"Die Erbschaft: Panik in Las Vegas","https://www.kultboy.com/testbericht-uebersicht/3406/",,,,,,35,,,,,,,,,,35.00,
"Nemesis the Warlock","https://www.kultboy.com/testbericht-uebersicht/3682/",,,,,,32,,,,,,,,,,32.00,
"Scooby-Doo","https://www.kultboy.com/testbericht-uebersicht/3536/",,,,,,28,,,,,,,,,,28.00,
"Master Chess","https://www.kultboy.com/testbericht-uebersicht/3527/",,,,,,27,,,,,,,,,,27.00,
"Big Trouble in Little China","https://www.kultboy.com/testbericht-uebersicht/3670/",,,,,,26,,,,,,,,,20,26.00,
"Biggles","https://www.kultboy.com/testbericht-uebersicht/3239/",,,,,,23,,,,,,,,,,23.00,
"Breakthru: The Arcade Game","https://www.kultboy.com/testbericht-uebersicht/2267/",,,,,,19,,,,,,,,,21,19.00,
"Greyfell","https://www.kultboy.com/testbericht-uebersicht/2314/",,,,,,17,,,,,,,,,,17.00,
"1942","https://www.kultboy.com/testbericht-uebersicht/1370/",,,,,,63,,,,,,,,,72,63.00,
"Pulsator","https://www.kultboy.com/testbericht-uebersicht/2862/",,,,,,63,,,,,,,,,,63.00,
"Zyron","https://www.kultboy.com/testbericht-uebersicht/2913/",,,,,,63,,,,,,,,,,63.00,
"Karting Grand Prix","https://www.kultboy.com/testbericht-uebersicht/3269/",,,,,,63,,,,,,,,60,,61.50,
"Bad Cat","https://www.kultboy.com/testbericht-uebersicht/254/",,,,,,62,,,,,,,,,53,62.00,
"Grand Slam","https://www.kultboy.com/testbericht-uebersicht/4302/",,,,,,62,,,,,,,,,,62.00,
"The Movie Monster Game","https://www.kultboy.com/testbericht-uebersicht/1380/",,,,,,61,,,,,,,,,76,61.00,
"Sailing","https://www.kultboy.com/testbericht-uebersicht/3143/",,,,,,61,,,,,,,,,,61.00,
"Top Gun","https://www.kultboy.com/testbericht-uebersicht/3125/",,,,,,61,,,,,,,,,,61.00,
"Gary Lineker's Super Star Soccer","https://www.kultboy.com/testbericht-uebersicht/1301/",,,,,,60,,,,,,,,60,,60.00,
"Ninja","https://www.kultboy.com/testbericht-uebersicht/1446/",,,,,,60,,,,,,,,,75,60.00,
"James Bond 007 - The Living Daylights","https://www.kultboy.com/testbericht-uebersicht/2334/",,,,,,58,,,,,,,,,,58.00,
"Jail Break","https://www.kultboy.com/testbericht-uebersicht/3132/",,,,,,58,,,,,,,,,,58.00,
"Phoenix","https://www.kultboy.com/testbericht-uebersicht/3275/",,,,,,58,,,,,,,,45,,51.50,
"Iridon","https://www.kultboy.com/testbericht-uebersicht/3283/",,,,,,57,,,,,,,,55,,56.00,
"Infiltrator II","https://www.kultboy.com/testbericht-uebersicht/3335/",,,,,,56,,,,,,,,,,56.00,
"Hang-On","https://www.kultboy.com/testbericht-uebersicht/3262/",,,,,,53,,,,,,,,,,53.00,
"North Star","https://www.kultboy.com/testbericht-uebersicht/3278/",,,,,,52,,,,,,,,,,52.00,
"Attack of the Mutant Camels","https://www.kultboy.com/testbericht-uebersicht/1512/",,,,,,49,,,,,,,,,50,49.00,
"Re-Bounder","https://www.kultboy.com/testbericht-uebersicht/3200/",,,,,,48,,,,,,,,,,48.00,
"Tanglewood","https://www.kultboy.com/testbericht-uebersicht/3276/",,,,,,48,,,,,,,,55,,51.50,
"Black Belt","https://www.kultboy.com/testbericht-uebersicht/3263/",,,,,,46,,,,,,,,,,46.00,
"The Race Against Time","https://www.kultboy.com/testbericht-uebersicht/3334/",,,,,,46,,,,,,,,,,46.00,
"Oh No!","https://www.kultboy.com/testbericht-uebersicht/3291/",,,,,,45,,,,,,,,,,45.00,
"Match Day II","https://www.kultboy.com/testbericht-uebersicht/3267/",,,,,,45,,,,,,,,,,45.00,
"Ball Breaker","https://www.kultboy.com/testbericht-uebersicht/3074/",,,,,,44,,,,,,,,,,44.00,
"Colony","https://www.kultboy.com/testbericht-uebersicht/3325/",,,,,,44,,,,,,,,,,44.00,
"Wizard Warz","https://www.kultboy.com/testbericht-uebersicht/3292/",,,,,,42,,,,,,,,34,,38.00,
"Yie Ar Kung-Fu II","https://www.kultboy.com/testbericht-uebersicht/1201/",,,,,,41,,,,,,,,,53,41.00,
"Star Raiders II: The Great Galactic Adventure Continues","https://www.kultboy.com/testbericht-uebersicht/1924/",,,,,,41,,,,,,,,,,41.00,
"Football","https://www.kultboy.com/testbericht-uebersicht/7073/",,,,,,41,,,,,,,,,,41.00,
"Garfield: Big, Fat, Hairy Deal","https://www.kultboy.com/testbericht-uebersicht/3274/",,,,,,40,,,,,,,,,50,40.00,
"My Hero","https://www.kultboy.com/testbericht-uebersicht/3264/",,,,,,39,,,,,,,,,,39.00,
"Eco","https://www.kultboy.com/testbericht-uebersicht/3273/",,,,,,39,,,,,,,,35,,37.00,
"Rimrunner","https://www.kultboy.com/testbericht-uebersicht/3286/",,,,,,38,,,,,,,,35,57,36.50,
"Footballer of the Year","https://www.kultboy.com/testbericht-uebersicht/1636/",,,,,,37,,,,,,,,,,37.00,
"Hole In One","https://www.kultboy.com/testbericht-uebersicht/1435/",,,,,,35,,,,,,,,,,35.00,
"Eye","https://www.kultboy.com/testbericht-uebersicht/156/",,,,,,33,,,,,,,,,,33.00,
"Pub Games","https://www.kultboy.com/testbericht-uebersicht/1424/",,,,,,33,,,,,,,,,,33.00,
"The King of Chicago","https://www.kultboy.com/testbericht-uebersicht/640/",,,,,,31,,,,,,,,,,31.00,
"Winter Olympiad 88","https://www.kultboy.com/testbericht-uebersicht/3277/",,,,,,24,,,,,,,,,68,24.00,
"Swooper","https://www.kultboy.com/testbericht-uebersicht/2315/",,,,,,16,,,,,,,,,,16.00,
"Ecks vs. Sever","https://www.kultboy.com/testbericht-uebersicht/5409/",,,,,,,64,,,,,,,,,64.00,
"Mech Platoon","https://www.kultboy.com/testbericht-uebersicht/9753/",,,,,,,62,,,,,,,,,62.00,
"Pinobee: Wings of Adventure","https://www.kultboy.com/testbericht-uebersicht/5404/",,,,,,,61,,,,,,,,,61.00,
"Captain Quazar","https://www.kultboy.com/testbericht-uebersicht/4483/",,,,,,,61,,,,,20,,,,40.50,
"Hugo Advance","https://www.kultboy.com/testbericht-uebersicht/10217/",,,,,,,61,,,,,,,,,61.00,
"Ultima: The Black Gate","https://www.kultboy.com/testbericht-uebersicht/5127/",,,,,,,60,,,,,,,,,60.00,
"Cyber Sled","https://www.kultboy.com/testbericht-uebersicht/8206/",,,,,,,60,,,,,,,,,60.00,
"Iridion 3D","https://www.kultboy.com/testbericht-uebersicht/9094/",,,,,,,60,,,,,,,,,60.00,
"Worms Blast","https://www.kultboy.com/testbericht-uebersicht/10235/",,,,,,,60,,,,,,,,,60.00,
"Battlemorph","https://www.kultboy.com/testbericht-uebersicht/5218/",,,,,,,59,,,,,,,,,59.00,
"Todd McFarlane's Spawn: The Video Game","https://www.kultboy.com/testbericht-uebersicht/9687/",,,,,,,59,,,,,,,,,59.00,
"Shining Soul","https://www.kultboy.com/testbericht-uebersicht/10210/",,,,,,,59,,,,,,,,,59.00,
"Invader","https://www.kultboy.com/testbericht-uebersicht/10220/",,,,,,,58,,,,,,,,,58.00,
"Mutant Rampage: Bodyslam","https://www.kultboy.com/testbericht-uebersicht/5356/",,,,,,,57,,,,,,,,,57.00,
"90 Minutes: European Prime Goal","https://www.kultboy.com/testbericht-uebersicht/5489/",,,,,,,57,,,,,,,,,57.00,
"Gungrave","https://www.kultboy.com/testbericht-uebersicht/10225/",,,,,,,57,,,,,,,,,57.00,
"Der Herr der Ringe: Die Gefährten (GBA)","https://www.kultboy.com/testbericht-uebersicht/10292/",,,,,,,57,,,,,,,,,57.00,
"Kao the Kangaroo","https://www.kultboy.com/testbericht-uebersicht/9997/",,,,,,,56,,,49,,,,,,52.50,
"Star X","https://www.kultboy.com/testbericht-uebersicht/10212/",,,,,,,56,,,,,,,,,56.00,
"Third World War","https://www.kultboy.com/testbericht-uebersicht/5435/",,,,,,,55,,,,,,,,,55.00,
"Hover Strike: Unconquered Lands","https://www.kultboy.com/testbericht-uebersicht/5236/",,,,,,,54,,,,,,,,,54.00,
"Ruiner Pinball","https://www.kultboy.com/testbericht-uebersicht/5488/",,,,,,,54,,,,,,,,,54.00,
"Power Serve 3D Tennis","https://www.kultboy.com/testbericht-uebersicht/5518/",,,,,,,54,,,,,,,,,54.00,
"Mort the Chicken","https://www.kultboy.com/testbericht-uebersicht/5296/",,,,,,,53,,,,,,,,,53.00,
"Dragon's Lair 3D: Return to the Lair","https://www.kultboy.com/testbericht-uebersicht/5173/",,,,,,,51,,,,,,,,,51.00,
